PROD_ID,DATE_EXTRACTION,COMPETITOR,COMPETITOR_PRICE,PAY_TYPE
P2,2015-09-30 08:11:52,C6,754.9,1
P2,2015-09-30 08:11:52,C4,799.9,1
P2,2015-09-30 08:11:52,C2,652.48,1
P2,2015-09-30 08:11:52,C1,652.48,1
P2,2015-09-30 08:11:52,C3,652.48,1
P2,2015-09-29 08:11:38,C6,754.9,1
P2,2015-09-29 08:11:38,C1,652.48,1
P2,2015-09-29 08:11:38,C2,652.48,1
P2,2015-09-29 08:11:38,C3,652.48,1
P2,2015-09-29 08:11:38,C4,799.9,1
P2,2015-09-30 08:11:52,C6,754.9,2
P2,2015-09-30 08:11:52,C4,799.9,2
P2,2015-09-30 08:11:52,C2,652.48,2
P2,2015-09-30 08:11:52,C1,587.23,2
P2,2015-09-30 08:11:52,C3,587.23,2
P2,2015-10-01 08:10:23,C6,799.9,2
P2,2015-10-01 08:10:23,C3,563.02,2
P2,2015-10-01 08:10:23,C4,799.9,2
P8,2015-09-12 20:10:26,C1,438.9,2
P8,2015-09-12 20:10:26,C6,449.0,2
P8,2015-09-12 20:10:26,C2,438.9,2
P2,2015-09-26 08:11:27,C6,754.9,2
P2,2015-09-26 08:11:27,C1,566.1,2
P2,2015-09-26 08:11:27,C2,566.1,2
P2,2015-09-26 08:11:27,C3,566.1,2
P2,2015-09-26 08:11:27,C4,799.9,2
P2,2015-09-25 08:11:25,C6,754.9,1
P2,2015-09-25 08:11:25,C1,629.0,1
P2,2015-09-25 08:11:25,C2,629.0,1
P2,2015-09-25 08:11:25,C3,629.0,1
P2,2015-09-25 08:11:25,C4,799.9,1
P2,2015-09-25 20:10:06,C6,799.9,2
P2,2015-09-25 20:10:06,C3,566.1,2
P2,2015-09-25 20:10:06,C4,799.9,2
P2,2015-09-23 08:10:24,C6,799.9,2
P2,2015-09-23 08:10:24,C3,609.0,2
P2,2015-09-23 08:10:24,C4,799.9,2
P2,2015-09-22 20:10:25,C6,749.9,1
P2,2015-09-22 20:10:25,C1,610.0,1
P2,2015-09-22 20:10:25,C2,610.0,1
P2,2015-09-22 20:10:25,C3,610.0,1
P2,2015-09-23 08:10:24,C6,799.9,1
P2,2015-09-23 08:10:24,C3,609.0,1
P2,2015-09-23 08:10:24,C4,799.9,1
P8,2015-09-15 20:10:26,C1,433.0,2
P8,2015-09-15 20:10:26,C6,428.0,2
P8,2015-09-15 20:10:26,C2,433.0,2
P8,2015-09-15 20:10:26,C3,411.36,2
P8,2015-09-16 08:11:26,C1,433.0,2
P8,2015-09-16 08:11:26,C6,428.0,2
P8,2015-09-16 08:11:26,C2,433.0,2
P8,2015-09-16 08:11:26,C3,433.0,2
P8,2015-09-16 08:11:26,C1,433.0,1
P8,2015-09-16 08:11:26,C6,428.0,1
P8,2015-09-16 08:11:26,C2,433.0,1
P8,2015-09-16 08:11:26,C3,433.0,1
P2,2015-09-23 20:10:08,C6,799.9,1
P2,2015-09-23 20:10:08,C3,609.0,1
P2,2015-09-23 20:10:08,C4,799.9,1
P8,2015-09-14 20:10:09,C1,438.9,2
P8,2015-09-14 20:10:09,C3,448.0,2
P8,2015-09-14 20:10:09,C6,449.0,2
P8,2015-09-14 20:10:09,C2,438.9,2
P8,2015-09-15 08:10:25,C1,438.9,1
P8,2015-09-15 08:10:25,C3,448.0,1
P8,2015-09-15 08:10:25,C6,428.0,1
P8,2015-09-15 08:10:25,C2,438.9,1
P8,2015-09-18 20:10:08,C6,428.0,2
P8,2015-09-18 20:10:08,C4,449.9,2
P8,2015-09-18 20:10:08,C3,448.0,2
P8,2015-09-18 20:10:08,C2,433.0,2
P8,2015-09-18 20:10:08,C3,448.0,1
P8,2015-09-18 20:10:08,C1,433.0,2
P8,2015-09-18 20:10:08,C6,428.0,1
P8,2015-09-18 20:10:08,C4,449.9,1
P8,2015-09-18 20:10:08,C2,433.0,1
P8,2015-09-18 20:10:08,C1,433.0,1
P8,2015-09-19 08:10:22,C6,428.0,1
P8,2015-09-19 08:10:22,C4,441.92,1
P8,2015-09-19 08:10:22,C2,433.0,1
P8,2015-09-18 20:10:19,C1,433.0,1
P8,2015-09-18 20:10:19,C4,441.92,1
P8,2015-09-18 20:10:19,C6,428.0,1
P8,2015-09-18 20:10:19,C2,433.0,1
P8,2015-09-18 20:10:19,C3,433.0,1
P8,2015-09-24 08:11:25,C2,379.05,2
P8,2015-09-24 08:11:25,C1,359.1,2
P8,2015-09-24 08:11:25,C6,439.99,2
P8,2015-09-24 08:11:25,C3,379.05,2
P8,2015-09-24 20:10:07,C6,439.99,2
P8,2015-09-24 20:10:07,C2,399.9,2
P8,2015-09-24 20:10:07,C1,399.9,2
P8,2015-09-24 20:10:19,C1,399.9,2
P8,2015-09-24 20:10:19,C6,439.99,2
P8,2015-09-24 20:10:19,C2,399.9,2
P8,2015-09-24 20:10:19,C3,399.9,2
P8,2015-10-12 08:10:25,C3,395.78,2
P8,2015-10-12 08:10:25,C6,399.99,2
P8,2015-10-12 08:10:25,C2,395.78,2
P8,2015-10-12 08:10:25,C1,395.78,2
P8,2015-10-11 20:10:34,C3,395.82,1
P8,2015-10-11 20:10:34,C6,399.99,1
P8,2015-10-11 20:10:34,C2,395.82,1
P8,2015-10-11 20:10:34,C1,395.82,1
P8,2015-10-11 08:11:37,C2,395.83,1
P8,2015-10-11 08:11:37,C6,399.99,1
P8,2015-10-11 08:11:37,C3,395.82,1
P8,2015-10-11 08:11:37,C1,395.82,1
P8,2015-10-12 08:11:27,C6,399.99,1
P8,2015-06-20 08:10:26,C2,431.1,2
P8,2015-06-20 08:10:26,C4,479.0,2
P8,2015-06-20 08:10:26,C6,491.58,2
P8,2015-06-20 08:10:26,C3,422.01,2
P8,2015-06-20 08:10:26,C1,431.1,2
P2,2015-09-28 20:10:06,C6,799.9,1
P2,2015-09-28 20:10:06,C3,628.0,1
P2,2015-09-28 20:10:06,C4,799.9,1
P8,2015-06-20 08:11:27,C3,479.0,1
P8,2015-06-20 08:11:27,C4,479.0,1
P8,2015-06-20 08:11:27,C2,431.1,1
P8,2015-06-20 08:11:27,C1,479.0,1
P8,2015-06-20 08:11:27,C6,495.59,1
P8,2015-06-20 08:11:27,C3,431.1,2
P8,2015-06-20 08:11:27,C4,479.0,2
P8,2015-06-20 08:11:27,C2,431.1,2
P8,2015-06-20 08:11:27,C1,431.1,2
P8,2015-06-20 08:11:27,C6,495.59,2
P8,2015-08-11 20:10:19,C2,448.0,2
P8,2015-08-11 20:10:19,C3,448.0,2
P8,2015-08-11 20:10:19,C6,449.9,2
P8,2015-08-11 20:10:19,C4,459.9,2
P8,2015-08-11 20:10:19,C1,448.0,2
P8,2015-08-10 20:10:07,C2,448.0,2
P8,2015-08-10 20:10:07,C4,459.9,2
P8,2015-08-10 20:10:07,C6,429.9,2
P8,2015-08-10 20:10:07,C1,448.0,2
P8,2015-08-10 20:10:07,C3,443.0,2
P8,2015-08-10 08:11:36,C2,448.0,2
P8,2015-08-10 08:11:36,C3,448.0,2
P8,2015-08-10 08:11:36,C6,429.9,2
P8,2015-08-10 08:11:36,C4,459.9,2
P8,2015-08-10 08:11:36,C1,448.0,2
P8,2015-09-01 08:10:24,C1,431.99,1
P8,2015-09-01 08:10:24,C3,433.14,1
P8,2015-09-01 08:10:24,C2,431.0,1
P8,2015-09-01 08:10:24,C4,479.0,1
P8,2015-09-02 20:10:08,C2,431.99,1
P8,2015-09-02 20:10:08,C3,433.0,1
P8,2015-09-02 20:10:08,C6,449.0,1
P8,2015-09-02 20:10:08,C1,449.0,1
P8,2015-09-02 20:10:08,C4,479.0,1
P8,2015-08-30 08:10:22,C3,399.9,1
P8,2015-08-30 08:10:22,C4,479.0,1
P8,2015-08-30 08:10:22,C2,399.9,1
P8,2015-08-30 08:10:22,C6,439.0,1
P8,2015-08-30 08:10:22,C1,399.9,1
P8,2015-08-31 20:10:07,C2,431.0,1
P8,2015-08-31 20:10:07,C6,439.0,1
P8,2015-08-31 20:10:07,C1,431.99,1
P8,2015-08-31 20:10:07,C4,479.0,1
P8,2015-08-30 08:11:25,C1,399.9,1
P8,2015-08-30 08:11:25,C2,399.9,1
P8,2015-08-30 08:11:25,C3,399.9,1
P8,2015-08-30 08:11:25,C4,479.0,1
P8,2015-08-30 08:11:25,C6,439.0,1
P8,2015-08-15 08:10:22,C3,441.0,1
P8,2015-08-15 08:10:22,C1,448.0,1
P8,2015-08-15 08:10:22,C2,448.0,1
P8,2015-08-15 08:10:22,C4,459.9,1
P8,2015-08-15 08:10:22,C6,439.0,1
P8,2015-08-14 20:10:29,C4,459.9,2
P8,2015-08-14 20:10:29,C3,448.0,2
P8,2015-08-14 20:10:29,C1,448.0,2
P8,2015-08-14 20:10:29,C6,439.0,2
P8,2015-08-14 20:10:29,C2,448.0,2
P8,2015-08-15 20:10:09,C3,441.0,2
P8,2015-08-15 20:10:09,C1,448.0,2
P8,2015-08-15 20:10:09,C2,448.0,2
P8,2015-08-15 20:10:09,C4,413.91,2
P8,2015-08-15 20:10:09,C6,439.0,2
P2,2015-09-29 20:11:23,C6,754.9,2
P2,2015-09-29 20:11:23,C4,799.9,2
P2,2015-09-29 20:11:23,C2,652.48,2
P2,2015-09-29 20:11:23,C1,587.23,2
P2,2015-09-29 20:11:23,C3,587.23,2
P2,2015-09-30 20:10:28,C6,754.9,2
P2,2015-09-30 20:10:28,C4,799.9,2
P2,2015-09-30 20:10:28,C2,652.48,2
P2,2015-09-30 20:10:28,C1,587.23,2
P2,2015-09-30 20:10:28,C3,587.23,2
P2,2015-09-30 20:10:28,C6,754.9,1
P2,2015-09-30 20:10:28,C4,799.9,1
P2,2015-09-30 20:10:28,C2,652.48,1
P2,2015-09-30 20:10:28,C1,652.48,1
P2,2015-09-30 20:10:28,C3,652.48,1
P2,2015-09-30 08:10:26,C6,799.9,1
P2,2015-09-30 08:10:26,C3,563.02,1
P2,2015-09-30 08:10:26,C4,799.9,1
P2,2015-09-28 08:11:46,C6,754.9,1
P2,2015-09-28 08:11:46,C1,629.0,1
P2,2015-09-28 08:11:46,C2,629.0,1
P2,2015-09-28 08:11:46,C4,799.9,1
P8,2015-08-17 20:10:30,C6,439.0,2
P8,2015-08-17 20:10:30,C4,459.9,2
P8,2015-08-17 20:10:30,C1,448.0,2
P8,2015-08-17 20:10:30,C2,448.0,2
P8,2015-08-17 20:10:08,C4,459.9,2
P8,2015-08-17 20:10:08,C3,434.0,2
P8,2015-08-17 20:10:08,C1,448.0,2
P8,2015-08-17 20:10:08,C6,439.0,2
P8,2015-08-17 20:10:08,C2,448.0,2
P8,2015-08-17 20:10:30,C3,448.0,2
P8,2015-08-16 08:11:35,C4,459.9,1
P8,2015-08-16 08:11:35,C1,448.0,1
P8,2015-08-20 20:10:15,C3,432.0,2
P8,2015-08-20 20:10:15,C4,459.9,2
P8,2015-08-20 20:10:15,C2,432.0,2
P8,2015-08-20 20:10:15,C1,432.0,2
P8,2015-08-19 20:10:28,C1,432.0,2
P8,2015-08-19 20:10:28,C4,459.9,2
P8,2015-08-19 20:10:28,C6,439.0,2
P8,2015-08-19 20:10:28,C2,432.0,2
P8,2015-08-19 20:10:28,C3,432.0,2
P8,2015-08-20 20:10:38,C1,432.0,1
P8,2015-08-20 20:10:38,C4,459.9,1
P8,2015-08-20 20:10:38,C6,439.0,1
P8,2015-08-20 20:10:38,C2,432.0,1
P8,2015-08-20 20:10:38,C3,432.0,1
P8,2015-08-19 08:11:35,C1,399.0,1
P8,2015-08-19 08:11:35,C4,459.9,1
P8,2015-08-19 08:11:35,C6,439.0,1
P8,2015-08-19 08:11:35,C2,433.01,1
P8,2015-08-19 08:11:35,C3,433.01,1
P8,2015-08-21 08:10:24,C2,432.0,2
P8,2015-08-21 08:10:24,C1,432.0,2
P8,2015-08-21 08:10:24,C3,432.0,2
P8,2015-08-21 08:10:24,C4,459.9,2
P8,2015-09-08 08:10:24,C1,429.9,1
P8,2015-09-08 08:10:24,C3,433.14,1
P8,2015-09-08 08:10:24,C2,429.9,1
P8,2015-09-08 08:11:30,C2,429.9,2
P8,2015-09-08 08:11:30,C1,429.9,2
P8,2015-09-08 08:11:30,C3,429.9,2
P8,2015-09-02 08:11:35,C1,431.99,1
P8,2015-09-02 08:11:35,C4,479.0,1
P8,2015-09-02 08:11:35,C6,449.0,1
P8,2015-09-02 08:11:35,C2,431.99,1
P8,2015-09-02 08:11:35,C3,433.01,1
P8,2015-08-21 08:11:36,C1,432.0,1
P8,2015-08-21 08:11:36,C4,459.9,1
P8,2015-08-21 08:11:36,C6,439.0,1
P8,2015-08-21 08:11:36,C2,432.0,1
P8,2015-08-21 08:11:36,C3,432.0,1
P8,2015-06-24 20:10:19,C6,509.9,1
P8,2015-06-24 20:10:19,C1,421.52,1
P8,2015-06-24 20:10:19,C4,479.0,1
P8,2015-06-24 20:10:19,C3,421.52,1
P8,2015-06-24 20:10:19,C2,421.52,1
P8,2015-06-24 20:10:08,C1,421.52,2
P8,2015-06-24 20:10:08,C4,479.0,2
P8,2015-06-24 20:10:08,C2,421.52,2
P8,2015-06-24 20:10:08,C6,490.78,2
P8,2015-06-24 20:10:08,C3,430.11,2
P8,2015-06-28 08:10:24,C3,478.8,1
P8,2015-06-28 08:10:24,C1,477.89,1
P8,2015-06-28 08:10:24,C2,431.1,1
P8,2015-06-28 08:10:24,C4,479.0,1
P8,2015-06-28 08:10:24,C6,490.78,1
P8,2015-06-28 08:11:34,C3,477.89,1
P8,2015-06-28 08:11:34,C6,493.58,1
P8,2015-06-28 08:11:34,C4,479.0,1
P8,2015-06-28 08:11:34,C2,431.1,1
P8,2015-06-28 08:10:24,C3,478.8,2
P8,2015-06-28 08:10:24,C1,477.89,2
P8,2015-06-28 08:10:24,C2,431.1,2
P8,2015-06-28 08:10:24,C4,431.1,2
P8,2015-06-28 08:10:24,C6,490.78,2
P8,2015-07-01 08:10:37,C6,490.67,2
P8,2015-07-01 08:10:37,C4,479.0,2
P8,2015-07-01 08:10:37,C3,468.9,2
P8,2015-07-01 08:10:37,C2,477.89,2
P8,2015-07-01 20:10:24,C3,468.9,1
P8,2015-07-01 20:10:24,C1,477.89,1
P8,2015-07-01 20:10:24,C4,479.0,1
P8,2015-07-01 20:10:24,C2,477.89,1
P8,2015-07-01 20:10:24,C6,490.64,1
P8,2015-07-01 08:11:49,C4,479.0,1
P8,2015-07-01 08:11:49,C2,468.99,1
P8,2015-07-01 08:11:49,C3,468.99,1
P8,2015-07-01 08:11:49,C6,493.47,1
P8,2015-07-01 08:11:49,C1,468.99,1
P8,2015-07-01 08:11:49,C4,479.0,2
P8,2015-07-01 08:11:49,C2,468.99,2
P8,2015-07-01 08:11:49,C3,468.99,2
P8,2015-07-01 08:11:49,C6,493.47,2
P8,2015-07-01 08:11:49,C1,468.99,2
P8,2015-09-09 08:11:40,C1,429.9,1
P8,2015-09-09 08:11:40,C6,449.0,1
P8,2015-09-09 08:11:40,C2,429.9,1
P8,2015-09-09 08:11:40,C3,429.9,1
P8,2015-09-04 20:10:07,C3,429.9,1
P8,2015-09-04 20:10:07,C1,429.9,1
P8,2015-09-04 20:10:07,C2,429.9,1
P8,2015-09-04 20:10:21,C1,429.9,1
P8,2015-09-04 20:10:21,C4,449.91,1
P8,2015-09-04 20:10:21,C6,449.0,1
P8,2015-09-04 20:10:21,C2,429.9,1
P8,2015-09-04 20:10:21,C3,429.9,1
P2,2015-10-01 08:10:23,C6,799.9,1
P2,2015-10-01 08:10:23,C3,563.02,1
P2,2015-09-30 20:10:05,C3,563.02,2
P2,2015-10-01 08:10:23,C4,799.9,1
P2,2015-09-30 20:10:05,C6,799.9,2
P2,2015-09-30 20:10:05,C4,799.9,2
P2,2015-10-07 08:10:23,C6,799.9,2
P2,2015-10-07 08:10:23,C3,581.35,2
P2,2015-10-07 08:10:23,C4,781.92,2
P2,2015-10-04 20:11:28,C6,799.0,1
P2,2015-10-04 20:11:28,C2,652.48,1
P2,2015-10-04 20:11:28,C3,652.48,1
P2,2015-10-04 20:11:28,C4,781.92,1
P2,2015-10-04 20:11:28,C6,799.0,2
P2,2015-10-04 20:11:28,C2,652.48,2
P2,2015-10-04 20:11:28,C3,587.23,2
P2,2015-10-04 20:11:28,C4,781.92,2
P2,2015-10-04 20:11:28,C1,587.23,2
P2,2015-10-03 08:11:34,C6,799.0,1
P2,2015-10-03 08:11:34,C2,652.48,1
P2,2015-10-03 08:11:34,C3,652.48,1
P2,2015-10-03 08:11:34,C4,781.92,1
P2,2015-10-03 08:11:34,C1,652.48,1
P2,2015-10-03 08:10:24,C6,799.9,1
P2,2015-10-03 08:10:24,C3,598.41,1
P2,2015-10-03 08:10:24,C4,781.92,1
P2,2015-10-03 08:10:24,C6,799.9,2
P2,2015-10-03 08:10:24,C3,564.42,2
P2,2015-10-03 08:10:24,C4,781.92,2
P2,2015-10-03 20:10:08,C6,799.9,1
P2,2015-10-03 20:10:08,C3,598.41,1
P2,2015-10-03 20:10:08,C4,781.92,1
P2,2015-10-02 20:10:07,C6,799.9,1
P2,2015-10-02 20:10:07,C3,598.41,1
P2,2015-10-02 20:10:07,C4,781.92,1
P2,2015-10-02 20:10:30,C3,652.48,1
P2,2015-10-02 20:10:30,C2,652.48,1
P2,2015-10-02 20:10:30,C4,781.92,1
P2,2015-10-02 20:10:30,C6,754.9,1
P2,2015-10-02 20:10:30,C1,652.48,1
P2,2015-10-04 20:10:25,C6,799.9,2
P2,2015-10-04 20:10:25,C3,564.42,2
P2,2015-10-04 20:10:25,C4,781.92,2
P2,2015-10-05 08:11:35,C3,587.23,2
P2,2015-10-05 08:11:35,C2,652.48,2
P2,2015-10-05 08:11:35,C4,781.92,2
P2,2015-10-05 08:11:35,C6,799.0,2
P2,2015-10-05 08:11:35,C1,587.23,2
P2,2015-10-05 08:10:24,C6,799.9,1
P2,2015-10-05 08:10:24,C3,627.13,1
P2,2015-10-05 08:10:24,C4,781.92,1
P8,2015-09-04 20:10:07,C1,429.9,2
P8,2015-09-04 20:10:07,C3,429.9,2
P8,2015-09-04 20:10:07,C2,429.9,2
P8,2015-09-05 08:11:22,C1,429.9,2
P8,2015-09-05 08:11:22,C4,449.91,2
P8,2015-09-05 08:11:22,C1,429.9,1
P8,2015-09-05 08:11:22,C4,449.91,1
P8,2015-09-05 08:11:22,C2,429.9,1
P8,2015-09-05 08:11:22,C3,429.9,1
P8,2015-09-06 20:10:07,C1,429.9,2
P8,2015-09-06 20:10:07,C3,411.48,2
P8,2015-09-06 20:10:07,C6,449.0,2
P8,2015-09-06 20:10:07,C2,429.9,2
P8,2015-09-06 20:10:07,C4,449.91,2
P8,2015-09-06 08:11:23,C1,429.9,1
P8,2015-09-06 08:11:23,C6,449.0,1
P8,2015-09-06 08:11:23,C2,429.9,1
P2,2015-10-05 20:10:07,C6,799.9,1
P2,2015-10-06 08:10:31,C6,799.9,1
P2,2015-10-06 08:10:31,C3,645.94,1
P2,2015-10-06 08:10:31,C4,781.92,1
P8,2015-09-17 08:11:29,C1,433.0,2
P8,2015-09-17 08:11:29,C6,428.0,2
P8,2015-09-17 08:11:29,C2,433.0,2
P8,2015-09-17 08:11:29,C3,433.0,2
P2,2015-10-06 08:11:44,C6,799.0,2
P2,2015-10-06 08:11:44,C2,672.05,2
P2,2015-10-06 08:11:44,C3,604.84,2
P2,2015-10-06 08:11:44,C4,781.92,2
P2,2015-10-05 20:10:07,C4,781.92,1
P2,2015-10-05 20:10:07,C3,645.94,1
P2,2015-10-14 20:10:24,C6,799.9,2
P2,2015-10-14 20:10:24,C3,581.84,2
P2,2015-10-14 20:10:24,C4,799.0,2
P2,2015-10-14 20:10:24,C6,799.9,1
P2,2015-10-14 20:10:24,C3,614.17,1
P2,2015-10-14 20:10:24,C4,799.0,1
P2,2015-10-14 20:11:30,C1,619.86,2
P2,2015-10-14 20:11:30,C4,799.0,2
P2,2015-10-14 20:11:30,C3,619.86,2
P2,2015-10-14 20:11:30,C2,688.73,2
P2,2015-10-14 20:11:30,C6,649.0,2
P2,2015-10-06 20:10:51,C2,672.05,1
P2,2015-10-06 20:10:51,C1,672.05,1
P2,2015-10-06 20:10:51,C4,781.92,1
P2,2015-10-06 20:10:51,C6,749.0,1
P2,2015-10-06 20:10:51,C3,672.05,1
P2,2015-10-06 20:10:51,C2,672.05,2
P2,2015-10-06 20:10:51,C1,604.84,2
P2,2015-10-06 20:10:51,C4,781.92,2
P2,2015-10-06 20:10:51,C6,749.0,2
P2,2015-10-06 20:10:51,C3,604.84,2
P8,2015-09-07 08:10:22,C2,429.9,2
P8,2015-09-07 08:10:22,C3,411.48,2
P8,2015-09-07 08:10:22,C6,449.0,2
P8,2015-09-07 08:10:22,C1,429.9,2
P8,2015-09-07 08:10:22,C4,449.91,2
P8,2015-09-18 08:11:35,C1,433.0,1
P8,2015-09-18 08:11:35,C6,428.0,1
P8,2015-09-18 08:11:35,C2,433.0,1
P8,2015-09-18 08:11:35,C3,433.0,1
P2,2015-10-06 08:11:44,C1,672.05,1
P2,2015-10-06 08:11:44,C6,799.0,1
P2,2015-10-06 08:11:44,C2,672.05,1
P2,2015-10-06 08:11:44,C3,672.05,1
P2,2015-10-06 08:11:44,C4,781.92,1
P2,2015-10-07 08:11:36,C1,672.05,1
P2,2015-10-07 08:11:36,C4,781.92,1
P2,2015-10-10 08:10:26,C6,799.9,2
P2,2015-10-10 08:10:26,C3,567.28,2
P2,2015-10-10 08:10:26,C4,799.0,2
P2,2015-10-09 20:10:07,C6,799.9,1
P2,2015-10-09 20:10:07,C3,627.0,1
P2,2015-10-09 20:10:07,C4,781.92,1
P2,2015-10-10 08:10:26,C6,799.9,1
P2,2015-10-10 08:10:26,C3,598.79,1
P2,2015-10-10 08:10:26,C4,799.0,1
P2,2015-10-08 20:10:26,C2,672.05,2
P2,2015-10-08 20:10:26,C1,619.86,2
P2,2015-10-08 20:10:26,C4,799.0,2
P2,2015-10-08 20:10:26,C6,679.0,2
P2,2015-10-08 20:10:26,C3,604.84,2
P2,2015-10-08 20:10:26,C1,688.73,1
P2,2015-10-08 20:10:26,C4,799.0,1
P2,2015-10-08 20:10:26,C6,679.0,1
P2,2015-10-08 20:10:26,C2,672.05,1
P2,2015-10-08 20:10:26,C3,672.05,1
P2,2015-10-07 20:10:07,C6,799.9,2
P2,2015-10-07 20:10:07,C3,581.35,2
P2,2015-10-07 20:10:07,C4,781.92,2
P2,2015-10-08 08:11:26,C2,672.05,2
P2,2015-10-08 08:11:26,C1,604.84,2
P2,2015-10-08 08:11:26,C4,799.0,2
P2,2015-10-08 08:11:26,C6,748.0,2
P2,2015-10-08 08:11:26,C3,604.84,2
P2,2015-10-11 20:10:34,C6,748.0,1
P2,2015-10-11 20:10:34,C1,699.0,1
P2,2015-10-11 20:10:34,C4,799.0,1
P2,2015-09-24 08:10:24,C3,609.0,2
P2,2015-09-24 08:10:24,C6,799.9,2
P2,2015-09-24 08:10:24,C4,799.9,2
P2,2015-09-24 08:10:24,C6,799.9,1
P2,2015-09-24 08:10:24,C3,609.0,1
P2,2015-09-24 08:10:24,C4,799.9,1
P2,2015-09-24 20:10:07,C6,799.9,1
P2,2015-09-24 20:10:07,C3,609.0,1
P2,2015-09-24 20:10:07,C4,799.9,1
P2,2015-09-25 08:10:23,C6,799.9,2
P2,2015-09-25 08:10:23,C3,608.99,2
P2,2015-09-25 08:10:23,C4,799.9,2
P8,2015-09-09 08:10:30,C1,429.9,2
P8,2015-09-09 08:10:30,C2,429.9,2
P8,2015-09-12 08:10:23,C3,448.0,2
P8,2015-09-15 20:10:26,C1,433.0,1
P8,2015-09-15 20:10:26,C6,428.0,1
P8,2015-09-15 20:10:26,C2,433.0,1
P8,2015-09-15 20:10:26,C3,433.01,1
P8,2015-09-15 20:10:09,C1,438.9,1
P8,2015-09-15 20:10:09,C6,428.0,1
P8,2015-09-15 20:10:09,C2,433.01,1
P8,2015-09-15 20:10:09,C1,438.9,2
P8,2015-09-15 20:10:09,C6,428.0,2
P8,2015-09-15 20:10:09,C2,411.36,2
P8,2015-09-14 20:10:23,C1,438.9,1
P8,2015-09-14 20:10:23,C6,428.0,1
P8,2015-09-14 20:10:23,C2,438.9,1
P8,2015-09-14 20:10:23,C3,438.9,1
P8,2015-09-11 08:11:36,C1,438.9,2
P8,2015-09-11 08:11:36,C4,449.9,2
P8,2015-09-11 08:11:36,C6,449.0,2
P8,2015-09-11 08:11:36,C2,438.9,2
P8,2015-09-11 08:11:36,C3,438.9,2
P8,2015-09-11 08:11:36,C4,449.9,1
P8,2015-09-11 08:11:36,C1,438.9,1
P8,2015-09-11 08:11:36,C6,449.0,1
P2,2015-10-05 08:10:24,C3,564.42,2
P2,2015-10-05 08:10:24,C4,781.92,2
P2,2015-10-05 08:10:24,C6,799.9,2
P2,2015-10-05 08:11:35,C3,652.48,1
P2,2015-10-05 08:11:35,C2,652.48,1
P2,2015-10-05 08:11:35,C4,781.92,1
P2,2015-10-05 08:11:35,C6,799.0,1
P2,2015-10-05 08:11:35,C1,652.48,1
P2,2015-09-23 08:11:35,C6,749.9,2
P2,2015-09-23 08:11:35,C3,549.0,2
P2,2015-09-23 08:11:35,C1,549.0,2
P2,2015-09-23 08:11:35,C2,549.0,2
P2,2015-09-23 08:11:35,C4,799.9,2
P2,2015-09-22 20:10:25,C6,749.9,2
P2,2015-09-22 20:10:25,C1,549.0,2
P2,2015-09-22 20:10:25,C2,549.0,2
P2,2015-09-22 20:10:25,C3,549.0,2
P2,2015-09-22 20:10:25,C4,799.9,2
P2,2015-09-25 20:10:28,C6,754.9,1
P2,2015-09-25 20:10:28,C1,629.0,1
P2,2015-09-25 20:10:28,C2,629.0,1
P8,2015-09-11 08:10:25,C1,438.9,2
P8,2015-09-11 08:10:25,C3,449.0,2
P8,2015-09-11 08:10:25,C6,449.0,2
P8,2015-09-11 08:10:25,C2,438.9,2
P8,2015-09-15 08:11:27,C1,438.9,1
P8,2015-09-15 08:11:27,C6,428.0,1
P8,2015-09-15 08:11:27,C2,438.9,1
P8,2015-09-15 08:11:27,C3,438.9,1
P8,2015-09-12 20:10:26,C1,438.9,1
P8,2015-09-12 20:10:26,C6,449.0,1
P8,2015-09-12 20:10:26,C2,438.9,1
P2,2015-09-25 20:10:28,C3,629.0,1
P2,2015-09-25 20:10:28,C4,799.9,1
P2,2015-09-26 08:10:25,C6,799.9,2
P2,2015-09-26 08:10:25,C3,563.02,2
P2,2015-09-26 08:10:25,C4,799.9,2
P2,2015-09-26 08:11:27,C6,754.9,1
P2,2015-09-26 08:11:27,C3,629.0,1
P2,2015-09-26 08:11:27,C1,629.0,1
P2,2015-09-26 08:11:27,C2,629.0,1
P2,2015-09-26 08:11:27,C4,799.9,1
P8,2015-09-14 08:10:24,C3,448.0,2
P8,2015-09-14 08:10:24,C1,431.99,2
P8,2015-09-14 08:10:24,C2,431.99,2
P8,2015-09-14 08:11:29,C1,431.99,2
P8,2015-09-14 08:11:29,C6,449.0,2
P8,2015-09-14 08:11:29,C2,431.99,2
P8,2015-09-14 08:11:29,C3,438.9,2
P8,2015-09-14 08:10:24,C1,431.99,1
P8,2015-09-14 08:10:24,C3,448.0,1
P8,2015-09-14 08:10:24,C2,431.99,1
P8,2015-09-15 08:10:25,C1,438.9,2
P8,2015-09-15 08:10:25,C3,448.0,2
P8,2015-09-15 08:10:25,C6,428.0,2
P8,2015-09-15 08:10:25,C2,438.9,2
P8,2015-09-17 20:10:08,C1,433.0,2
P8,2015-09-17 20:10:08,C3,448.0,2
P8,2015-09-17 20:10:08,C6,428.0,2
P8,2015-09-17 20:10:08,C2,433.0,2
P8,2015-09-18 08:11:35,C2,433.0,2
P8,2015-09-18 08:11:35,C1,433.0,2
P8,2015-09-18 08:11:35,C6,428.0,2
P8,2015-09-18 08:11:35,C3,433.0,2
